"Case_Type","Country/Region","State/Province/County","US State Abbreviation","Original Province/State","Latitude","Longitude","Recorded Date at 0000 GMT","Cumulative Cases","Cases Reported for Day"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/22/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/23/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/24/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/25/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/26/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/27/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/28/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/29/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/30/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","01/31/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/01/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/02/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/03/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/04/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/05/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/06/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/07/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/08/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/09/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/10/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/11/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/12/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/13/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/14/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/15/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/16/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/17/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/18/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/19/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/20/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/21/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/22/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/23/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/24/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/25/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/26/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/27/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/28/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","02/29/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/01/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/02/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/03/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/04/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/05/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/06/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/07/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/08/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/09/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/10/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/11/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/12/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/13/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/14/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/15/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/16/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/17/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/18/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/19/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/20/20","0","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/21/20","1","1"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/22/20","1","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/23/20","1","0"
"Deaths","Paraguay","",,"","-23.4425","-58.4438","03/24/20","2","1"
"Deaths","Peru","",,"","-9.19","-75.0152","01/22/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/23/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/24/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/25/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/26/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/27/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/28/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/29/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/30/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","01/31/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/01/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/02/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/03/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/04/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/05/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/06/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/07/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/08/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/09/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/10/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/11/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/12/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/13/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/14/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/15/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/16/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/17/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/18/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/19/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/20/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/21/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/22/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/23/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/24/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/25/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/26/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/27/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/28/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","02/29/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/01/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/02/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/03/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/04/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/05/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/06/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/07/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/08/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/09/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/10/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/11/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/12/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/13/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/14/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/15/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/16/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/17/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/18/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/19/20","0","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/20/20","3","3"
"Deaths","Peru","",,"","-9.19","-75.0152","03/21/20","5","2"
"Deaths","Peru","",,"","-9.19","-75.0152","03/22/20","5","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/23/20","5","0"
"Deaths","Peru","",,"","-9.19","-75.0152","03/24/20","7","2"
"Deaths","Philippines","",,"","13","122","01/22/20","0","0"
"Deaths","Philippines","",,"","13","122","01/23/20","0","0"
"Deaths","Philippines","",,"","13","122","01/24/20","0","0"
"Deaths","Philippines","",,"","13","122","01/25/20","0","0"
"Deaths","Philippines","",,"","13","122","01/26/20","0","0"
"Deaths","Philippines","",,"","13","122","01/27/20","0","0"
"Deaths","Philippines","",,"","13","122","01/28/20","0","0"
"Deaths","Philippines","",,"","13","122","01/29/20","0","0"
"Deaths","Philippines","",,"","13","122","01/30/20","0","0"
"Deaths","Philippines","",,"","13","122","01/31/20","0","0"
"Deaths","Philippines","",,"","13","122","02/01/20","0","0"
"Deaths","Philippines","",,"","13","122","02/02/20","1","1"
"Deaths","Philippines","",,"","13","122","02/03/20","1","0"
"Deaths","Philippines","",,"","13","122","02/04/20","1","0"
"Deaths","Philippines","",,"","13","122","02/05/20","1","0"
"Deaths","Philippines","",,"","13","122","02/06/20","1","0"
"Deaths","Philippines","",,"","13","122","02/07/20","1","0"
"Deaths","Philippines","",,"","13","122","02/08/20","1","0"
"Deaths","Philippines","",,"","13","122","02/09/20","1","0"
"Deaths","Philippines","",,"","13","122","02/10/20","1","0"
"Deaths","Philippines","",,"","13","122","02/11/20","1","0"
"Deaths","Philippines","",,"","13","122","02/12/20","1","0"
"Deaths","Philippines","",,"","13","122","02/13/20","1","0"
"Deaths","Philippines","",,"","13","122","02/14/20","1","0"
"Deaths","Philippines","",,"","13","122","02/15/20","1","0"
"Deaths","Philippines","",,"","13","122","02/16/20","1","0"
"Deaths","Philippines","",,"","13","122","02/17/20","1","0"
"Deaths","Philippines","",,"","13","122","02/18/20","1","0"
"Deaths","Philippines","",,"","13","122","02/19/20","1","0"
"Deaths","Philippines","",,"","13","122","02/20/20","1","0"
"Deaths","Philippines","",,"","13","122","02/21/20","1","0"
"Deaths","Philippines","",,"","13","122","02/22/20","1","0"
"Deaths","Philippines","",,"","13","122","02/23/20","1","0"
"Deaths","Philippines","",,"","13","122","02/24/20","1","0"
"Deaths","Philippines","",,"","13","122","02/25/20","1","0"
"Deaths","Philippines","",,"","13","122","02/26/20","1","0"
"Deaths","Philippines","",,"","13","122","02/27/20","1","0"
"Deaths","Philippines","",,"","13","122","02/28/20","1","0"
"Deaths","Philippines","",,"","13","122","02/29/20","1","0"
"Deaths","Philippines","",,"","13","122","03/01/20","1","0"
"Deaths","Philippines","",,"","13","122","03/02/20","1","0"
"Deaths","Philippines","",,"","13","122","03/03/20","1","0"
"Deaths","Philippines","",,"","13","122","03/04/20","1","0"
"Deaths","Philippines","",,"","13","122","03/05/20","1","0"
"Deaths","Philippines","",,"","13","122","03/06/20","1","0"
"Deaths","Philippines","",,"","13","122","03/07/20","1","0"
"Deaths","Philippines","",,"","13","122","03/08/20","1","0"
"Deaths","Philippines","",,"","13","122","03/09/20","1","0"
"Deaths","Philippines","",,"","13","122","03/10/20","1","0"
"Deaths","Philippines","",,"","13","122","03/11/20","1","0"
"Deaths","Philippines","",,"","13","122","03/12/20","2","1"
"Deaths","Philippines","",,"","13","122","03/13/20","5","3"
"Deaths","Philippines","",,"","13","122","03/14/20","8","3"
"Deaths","Philippines","",,"","13","122","03/15/20","11","3"
"Deaths","Philippines","",,"","13","122","03/16/20","12","1"
"Deaths","Philippines","",,"","13","122","03/17/20","12","0"
"Deaths","Philippines","",,"","13","122","03/18/20","19","7"
"Deaths","Philippines","",,"","13","122","03/19/20","17","-2"
"Deaths","Philippines","",,"","13","122","03/20/20","18","1"
"Deaths","Philippines","",,"","13","122","03/21/20","19","1"
"Deaths","Philippines","",,"","13","122","03/22/20","25","6"
"Deaths","Philippines","",,"","13","122","03/23/20","33","8"
"Deaths","Philippines","",,"","13","122","03/24/20","35","2"
"Deaths","Poland","",,"","51.9194","19.1451","01/22/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/23/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/24/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/25/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/26/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/27/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/28/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/29/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/30/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","01/31/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/01/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/02/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/03/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/04/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/05/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/06/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/07/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/08/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/09/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/10/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/11/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/12/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/13/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/14/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/15/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/16/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/17/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/18/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/19/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/20/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/21/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/22/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/23/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/24/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/25/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/26/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/27/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/28/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","02/29/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/01/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/02/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/03/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/04/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/05/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/06/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/07/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/08/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/09/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/10/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/11/20","0","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/12/20","1","1"
"Deaths","Poland","",,"","51.9194","19.1451","03/13/20","2","1"
"Deaths","Poland","",,"","51.9194","19.1451","03/14/20","3","1"
"Deaths","Poland","",,"","51.9194","19.1451","03/15/20","3","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/16/20","4","1"
"Deaths","Poland","",,"","51.9194","19.1451","03/17/20","5","1"
"Deaths","Poland","",,"","51.9194","19.1451","03/18/20","5","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/19/20","5","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/20/20","5","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/21/20","5","0"
"Deaths","Poland","",,"","51.9194","19.1451","03/22/20","7","2"
"Deaths","Poland","",,"","51.9194","19.1451","03/23/20","8","1"
"Deaths","Poland","",,"","51.9194","19.1451","03/24/20","10","2"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/22/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/23/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/24/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/25/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/26/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/27/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/28/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/29/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/30/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","01/31/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/01/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/02/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/03/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/04/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/05/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/06/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/07/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/08/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/09/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/10/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/11/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/12/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/13/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/14/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/15/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/16/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/17/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/18/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/19/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/20/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/21/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/22/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/23/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/24/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/25/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/26/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/27/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/28/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","02/29/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/01/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/02/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/03/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/04/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/05/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/06/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/07/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/08/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/09/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/10/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/11/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/12/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/13/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/14/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/15/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/16/20","0","0"
"Deaths","Portugal","",,"","39.3999","-8.2245","03/17/20","1","1"
